абавязак	a b a vʲ a z a k	115
абавязацельства	a b a vʲ a z a t͡sʲ e lʲ s t v a	0
абавязковы	a b a vʲ a s k o v ɨ	20
абарачацца	a b a r a t͡ʂ a t͡sː a	0
абарона	a b a r o n a	83
абвінаваціць	a b vʲ i n a v a t͡sʲ i t͡sʲ	27
аблічча	a b lʲ i t͡ʂː a	73
абрыдлівы	a b r ɨ d lʲ i v ɨ	0
абцугі	a p t͡s u ɣʲ i	3
абяцаць	a bʲ a t͡s a t͡sʲ	11
авантурны	a v a n t u r n ɨ	1
авёс	a vʲ o s	2
агароджа	a ɣ a r o d͡ʐ a	8
агонь	a ɣ o nʲ	86
агульны	a ɣ u lʲ n ɨ	155
агурок	a ɣ u r o k	0
агіда	a ɣʲ i d a	1
адвага	a d v a ɣ a	3
адважны	a d v a ʐ n ɨ	4
адвольны	a d v o lʲ n ɨ	0
адгаварыць	a d ɣ a v a r ɨ t͡sʲ	1
адзежа	a d͡zʲ e ʐ a	1
адзіны	a d͡zʲ i n	473
адказны	a t k a z n ɨ	64
адклад	a t k ɫ a t	2
адкуль	a t k u lʲ	401
аднавокі	a d n a v o kʲ i	1
аднакаляровы	a d n a k a lʲ a r o v ɨ	0
аднашлюбнасць	a d n a ʂ lʲ u b n a sʲ t͡sʲ	0
аднашлюбны	a d n a ʂ lʲ u b n ɨ	0
адносны	a d n o s n ɨ	5
адрас	a d r a s	384
адрозны	a d r o z n ɨ	7
адсутны	a t s u t n ɨ	2
адсутнічаць	a t s u t nʲ i t͡ʂ a t͡sʲ	3
адчыніць	a tː͡ ʂ ɨ nʲ i t͡sʲ	56
айцец	a j t͡sʲ e t͡s	96
акно	a k n o	37
акула	a k u ɫ a	143
акуляры	a k u lʲ a r ɨ	27
але	a lʲ e	66082
алень	a lʲ e nʲ	4
аловак	a ɫ o v a k	5
амерыканец	a mʲ e r ɨ k a nʲ e t͡s	5
ангеліна	a n ɣʲ e lʲ i n a	10
апарыш	a p a r ɨ ʂ	0
апошні	a p o ʂ nʲ i	675
апранаць	a p r a n a t͡sʲ	13
апісанне	a pʲ i s a nʲː e	1
апісаць	a pʲ i s a t͡sʲ	17
аранжавы	a r a n ʐ a v ɨ	4
арол	a r o ɫ	8
арэх	a r e x	0
аса	a s a	67
асаблівы	a s a b lʲ i v ɨ	42
аселы	a sʲ e ɫ ɨ	0
аснова	a s n o v a	44
асноватворны	a s n o v a t v o r n ɨ	1
асоба	a s o b a	289
астраном	a s t r a n o m	2
асяроддзе	a sʲ a r o d͡zʲː e	4
асёл	a sʲ o ɫ	2
атрута	a t r u t a	7
атрутны	a t r u t n ɨ	0
ахвяра	a x vʲ a r a	30
аўтобус	a u̯ t o b u s	106
аўторак	a u̯ t o r a k	157
бабёр	b a bʲ o r	2
баваўняны	b a v a u̯ nʲ a n ɨ	1
бавоўна	b a v o u̯ n a	0
багаты	b a ɣ a t ɨ	76
багацце	b a ɣ a t͡sʲː e	5
баграны	b a ɣ r a n ɨ	0
балота	b a ɫ o t a	66
барада	b a r a d a	13
барадаты	b a r a d a t ɨ	7
баразна	b a r a z n a	2
баран	b a r a n	93
бародаўка	b a r o d a u̯ k a	0
бацька	b a t͡sʲ k a	710
бачыць	b a t͡ʂ ɨ t͡sʲ	614
бегаць	bʲ e ɣ a t͡sʲ	13
бедната	bʲ e d n a t a	53
бедны	bʲ e d n ɨ	36
бездань	bʲ e z d a nʲ	14
безназоўны	bʲ e z n a z o u̯ n ɨ	1
беларускі	bʲ e ɫ a r u s kʲ i	2225
