a	a	19221
abak	áː b a k	2
abeceda	a b ɛ t͡s éː d a	17
abstrakten	a p s t r áː k t ə n	7
abstraktno	a p s t r áː k t n ɔ	26
absurden	a p s úː r d ə n	9
absurdnejši	a p s úː r d n ɛ j ʃ i	0
aceton	a t͡s ɛ t óː n	10
adijo	a d íː j ɔ	56
adjektiven	a d j ɛ k t íː ʋ ə n	0
adut	a d úː t	61
aerodinamika	a ɛ́ː r ɔ d i n àː m i k a	5
aerodinamika	áː ɛ r ɔ d i n àː m i k a	5
aerolit	a ɛ r ɔ l íː t	0
afganistan	a ʋ ɡ áː n i s t a n	71
afna	àː f n a	7
afrika	áː f r i k a	76
aglomeracija	a ɡ l ɔ m ɛ r àː t͡s i j a	0
agrumi	a ɡ r úː m i	2
ahil	a x íː l	5
ahoj	a x óː j	0
ajd	àː j t	11
ajd	á j t	11
ajnštajnij	áː j n ʃ t a j n i j	0
aksiom	a k s i j óː m	9
aktinij	a k t ìː n i j	0
aktualizacija	a k t u a l i z àː t͡s i j a	0
aktualizirati	a k t u a l i z íː r a t i	4
akuzativ	áː k u z a t i ʋ	0
akvarij	a k ʋ àː r i j	62
albanec	a l b áː n ə t͡s	4
albanija	a l b àː n i j a	23
albanka	a l b áː n k a	0
albanski	a l b áː n s k i	20
albansko	a l b áː n s k ɔ	10
albanščina	a l b áː n ʃ t͡ʃ i n a	1
aleksander	a l ɛ k s àː n d ə r	200
ali	a l i	65222
ali	á l i	65222
ali	áː l i	65222
aligator	a l i ɡ áː t ɔ r	8
aljaska	a l j áː s k a	11
alkohol	a l k ɔ x óː l	272
alpaka	a l p áː k a	6
aluminij	a l u m ìː n i j	83
alžirija	a l ʒ íː r i j a	10
aman	áː m a n	3
amarant	a m a r àː n t	7
amarant	a m a r áː n t	7
ambasador	a m b a s áː d ɔ r	43
ambrozija	a m b r òː z i j a	10
americij	a m ɛ r ìː t͡s i j	0
amerika	a m ɛ́ː r i k a	156
ameriški	a m ɛ́ː r i ʃ k i	942
amfiteater	a m f i t ɛ àː t ə r	8
ampak	á m p a k	16229
amper	a m p ɛ́ː r	3
amputirati	a m p u t íː r a t i	6
amulet	a m u l éː t	13
ana	àː n a	544
anakonda	a n a k óː n d a	8
analen	a n áː l ə n	0
analogija	a n a l ɔ ɡ íː j a	12
ananas	áː n a n a s	28
anarhist	a n a r x íː s t	2
anarhizem	a n a r x ìː z ə m	6
anatomija	a n a t ɔ m íː j a	15
andaluzija	a n d a l ùː z i j a	4
andora	a n d óː r a	3
andreaš	a n d r ɛ àː ʃ	0
andrej	a n d r ɛ̀ː j	1089
angel	àː n ɡ ɛ l	154
angleški	a n ɡ l éː ʃ k i	362
angleško	a n ɡ l éː ʃ k ɔ	190
angleščina	a n ɡ l éː ʃ t͡ʃ i n a	80
anglež	a n ɡ l éː ʃ	41
angležinja	a n ɡ l éː ʒ i n j a	8
anglija	áː n ɡ l i j a	137
anomalija	a n ɔ m a l íː j a	13
antarktika	a n t àː r k t i k a	4
antilopa	a n t i l óː p a	4
antimon	a n t i m óː n	1
anton	a n t óː n	609
antonim	a n t ɔ n íː m	0
apartma	a p a r t m áː	314
apnenec	a p n èː n ə t͡s	21
apnenec	a p n éː n ə t͡s	21
apokalipsa	a p ɔ k a l íː p s a	15
apostrof	a p ɔ s t r óː f	0
april	a p r íː l	975
arabski	a r áː p s k i	47
aragonit	a r a ɡ ɔ n íː t	0
arašid	a r a ʃ íː t	1
argon	a r ɡ óː n	8
argon	áː r ɡ ɔ n	8
arh	áː r x	28
arhitektura	a r x i t ɛ k t úː r a	136
arhivar	a r x i ʋ àː r	7
aristotel	a r i s t óː t ɛ l	29
armada	a r m áː d a	52
armenija	a r m èː n i j a	5
artefakt	a r t ɛ f áː k t	16
arterija	a r t ɛ̀ː r i j a	11
arzen	a r z éː n	10
as	áː s	240
asimetrija	á s i m ɛ t r íː j a	4
asklepij	a s k l èː p i j	1
astat	a s t áː t	0
asteroid	a s t ɛ r ɔ íː t	12
astrofizika	áː s t r ɔ f ìː z i k a	3
astrologija	a s t r ɔ l ɔ ɡ íː j a	205
astronomija	a s t r ɔ n ɔ m íː j a	13
ateizem	a t ɛ ìː z ə m	16
atena	a t éː n a	6
atene	a t éː n ɛ	40
atol	a t óː l	6
atomski	a t óː m s k i	10
atonalen	á t ɔ n áː l ə n	0
atrij	àː t r i j	25
avgust	a ʋ ɡ úː s t	835
avstralija	a ʋ s t r àː l i j a	70
avstrija	áː ʋ s t r i j a	295
avstrijec	a ʋ s t r íː j ə t͡s	80
avstrijka	a ʋ s t r íː j k a	36
avstrijski	a ʋ s t r íː j s k i	238
avto	áː ʋ t ɔ	2210
avtobus	áː ʋ t ɔ b u s	291
avtosugestija	áː ʋ t ɔ s u ɡ ɛ s t íː j a	2
azerbajdžan	a z ɛ r b a j d͡ʒ áː n	23
azija	àː z i j a	32
azil	a z íː l	74
b	b éː	1239
b	b ə́	1239
baba	b àː b a	87
babica	b àː b i t͡s a	197
bager	b àː ɡ ə r	15
bagrist	b a ɡ r íː s t	1
bahami	b a x áː m i	3
