'ad	a d̪ˠ	0
'ad	ɑ t̪ˠ	0
'ad	ɑː t̪ˠ	0
'adsa	ɑ t̪ˠ sˠ ə	0
'am	a mˠ	0
'am	ɑ mˠ	0
'am	ɑː mˠ	0
'chuile	x ɪ lʲ ə	0
'spáin	s pˠ ɑː nʲ	0
'sé	ʃ eː	0
'ur	uː ɾˠ	0
'ur	ə	0
a	ə	259032
a'	ə	0
ab	a bˠ	1076
ab	ə bˠ	1076
abair	a bˠ ə ɾʲ	222
abairt	a bˠ ə ɾʲ tʲ	281
abartha	a bˠ ə ɾˠ ə	0
abarthach	a bˠ ə ɾˠ ə x	0
abcáisis	a bˠ k aː ʃ ɪ ʃ	0
abhac	a u k	8
abhac	ɑ u w ə k	8
abhaill	ə u w ə l̠ʲ	1
abhainn	oː n̠ʲ	234
abhainn	ə u nʲ	234
abhainn	ə u n̠ʲ	234
abhann	oː n̪ˠ	38
abhann	ə u n̪ˠ	38
abhann	ə u ə n̪ˠ	38
abhras	ə u ɾˠ ə sˠ	0
abhus	ə vˠ ʊ sˠ	320
abhus	ə w ʊ sˠ	320
abraid	a bˠ ɾˠ ə dʲ	0
abrán	ɑ bˠ ə ɾˠ ɑː n̪ˠ	0
abú	ə bˠ uː	29
acais	æ k ə ʃ	0
acaiseach	æ k ə ʃ ə x	0
ach	a x	33995
ach	ɑ x	33995
achadh	a x u	13
achadh	a x uː	13
achadh	a x ə	13
achar	a x ə ɾˠ	156
acht	a x	1281
acht	a x t̪ˠ	1281
acht	ɑ x	1281
acht	ɑ x t̪ˠ	1281
acra	a k ɾˠ ə	51
acra	ɑ k ɾˠ ə	51
acu	a k u	12341
acu	a k ə	12341
acu	a k ə bˠ	12341
acu	a pˠ ə k	12341
acu	ɑ k ə bˠ	12341
acu	ə k u	12341
acusan	a k u sˠ ə nˠ	98
acusan	a k ə pˠ sˠ ə nˠ	98
acusan	a k ə sˠ ə nˠ	98
acusan	ɑ k ə pˠ sˠ ə nˠ	98
acusan	ə k u sˠ ə nˠ	98
ad	ə d̪ˠ	85
adhairce	ə i ə ɾʲ c ɪ	1
adhairce	ə i ɾʲ c ɪ	1
adhall	ə i ə l̪ˠ	0
adharc	ə i ə ɾˠ k	25
adharc	ə i ɾˠ k	25
adharca	ə i ə ɾˠ k ə	51
adhlaic	ɑː l̪ˠ ə c	0
adhlaic	ə i l̪ˠ ə c	0
adhmad	æː mˠ ə d̪ˠ	63
adhmad	ɑː mˠ ə d̪ˠ	63
adhmad	ə i mˠ ə d̪ˠ	63
adhnaic	ə i n̪ˠ ə c	0
aeir	eː ɾʲ	102
aer	eː ɾˠ	550
aerach	eː ɾˠ a h	79
aerach	eː ɾˠ ə x	79
aerfort	eː ɾˠ f ɔ ɾˠ t̪ˠ	197
aerga	eː ɾˠ ɡ ə	4
aeráid	eː ɾˠ æ dʲ	48
aeráid	eː ɾˠ ɑː dʲ	48
aeróstach	eː ɾˠ oː sˠ t̪ˠ ə x	3
aeróstach	eː ɾˠ ɔː sˠ t̪ˠ a h	3
ag	ə	108623
ag	ə ɟ	108623
ag	ə ɡ	108623
ag	ɛ ɟ	108623
agad	a ɡ ə d̪ˠ	26
agaibh	a ɡ iː	505
agaibh	a ɡ ə vʲ	505
agaibh	ɑ ɡ iː	505
agaibh	ə ɡ ɪ vʲ	505
agaibh	ə ɣ ɪ vʲ	505
agaibhse	a ɡ iː ʃ ə	31
agaibhse	a ɡ ə vʲ ʃ ə	31
agaibhse	ɑ ɡ iː ʃ ə	31
againn	a ɡ ə n̠ʲ	4929
againn	æː n̠ʲ	4929
